,Artist,Name,Album,Release Date,Popularity,Duration (s),Explicit,Danceability,Energy,Key,Mode,Valence,Tempo,Loudness,Liveness,Instrumentalness,Acousticness,Virality
1237,The Weeknd,Double Fantasy (with Future) - Radio Edit,Double Fantasy,2023-04-21,51.0,235.966,1,0.643,0.592,9,0,0.167,119.043,-6.991,0.43,1.29e-06,0.0071,0
1238,The Weeknd,Creepin' (feat. 21 Savage) - Remix,Creepin' (Remix),2023-03-17,59.38022813688213,232.8,1,0.71,0.643,1,0,0.197,97.931,-6.034,0.087,0.0,0.454,0
1239,The Weeknd,Creepin',Creepin' (Remix),2023-03-17,0.0,221.52,1,0.716,0.613,1,0,0.157,97.914,-6.018,0.0813,0.0,0.391,0
1240,The Weeknd,Creepin' - Instrumental,Creepin' (Remix),2023-03-17,0.0,221.52,1,0.66,0.333,1,0,0.0945,195.943,-9.956,0.108,0.85,0.356,0
1241,The Weeknd,Die For You (with Ariana Grande) - Remix,Die For You,2023-02-27,80.0,232.857,0,0.556,0.515,1,0,0.492,66.958,-6.573,0.344,0.0,0.266,0
1242,The Weeknd,Die For You,Die For You,2023-02-27,86.0,260.255,0,0.602,0.505,1,0,0.457,67.129,-8.197,0.155,0.0,0.112,1
1243,The Weeknd,Die For You - Instrumental,Die For You,2023-02-27,30.0,259.367,0,0.701,0.274,1,0,0.327,134.036,-9.17,0.155,0.804,0.00543,0
1244,The Weeknd,Die For You - Sped Up,Die For You,2023-02-27,61.0,223.441,0,0.593,0.543,9,1,0.382,77.625,-6.875,0.164,0.0,0.11,0
1245,The Weeknd,Die For You - Remix,Die For You (Remix),2023-02-24,77.0,232.857,0,0.531,0.525,1,0,0.502,66.9,-6.5,0.441,0.0,0.232,0
1246,The Weeknd,Best Friends - Remix,Best Friends (Remix),2022-08-05,50.0,175.071,0,0.608,0.649,4,0,0.612,180.22,-6.569,0.311,0.0,0.24,0
1247,The Weeknd,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,How Do I Make You Love Me? (Sebastian Ingrosso & Salvatore Ganacci Remix),2022-07-22,44.0,217.766,0,0.863,0.802,7,0,0.379,124.012,-4.995,0.111,0.597,0.0145,0
1248,The Weeknd,Dawn FM - OPN Remix,Dawn FM (OPN Remix),2022-07-08,39.0,184.127,0,0.351,0.636,9,0,0.246,184.584,-6.602,0.103,0.00421,0.515,0
1249,The Weeknd,Starry Eyes - MIKE DEAN Remix,Starry Eyes (MIKE DEAN Remix),2022-07-01,39.0,198.222,0,0.318,0.475,9,0,0.254,99.951,-7.513,0.341,2.76e-05,0.477,0
1250,The Weeknd,Out of Time - KAYTRANADA Remix,Out Of Time (Remix Bundle),2022-04-22,46.0,275.555,0,0.742,0.599,1,1,0.573,108.283,-8.796,0.0981,0.000578,0.0962,0
1251,The Weeknd,Out of Time - KAYTRANADA Remix / Radio Edit,Out Of Time (Remix Bundle),2022-04-22,31.0,155.555,0,0.749,0.676,5,0,0.672,107.908,-8.413,0.103,1.82e-06,0.121,0
1252,The Weeknd,Out of Time,Out Of Time (Remix Bundle),2022-04-22,75.0,214.19,0,0.629,0.763,0,0,0.809,93.023,-4.279,0.312,0.0,0.244,0
1253,The Weeknd,Out of Time - Instrumental,Out Of Time (Remix Bundle),2022-04-22,32.0,214.19,0,0.716,0.571,5,0,0.723,92.967,-8.077,0.649,0.313,0.359,0
1254,The Weeknd,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix",Moth To A Flame (Moojo Remix),2022-01-04,59.38022813688213,436.721,0,0.681,0.915,0,0,0.109,121.996,-7.549,0.0731,0.413,0.00102,0
1255,The Weeknd,Moth To A Flame (with The Weeknd),Moth To A Flame,2022-01-04,59.38022813688213,234.0,0,0.542,0.659,8,1,0.109,120.122,-7.289,0.105,0.0,0.00279,0
1256,The Weeknd,"Moth To A Flame (with The Weeknd, Chris Lake) - Chris Lake Remix",Moth To A Flame,2022-01-04,59.38022813688213,278.12,0,0.587,0.892,10,0,0.285,126.017,-6.385,0.0703,0.276,0.00467,0
1257,The Weeknd,"Moth To A Flame (with The Weeknd, feat. Tourist) - Tourist Remix",Moth To A Flame,2022-01-04,59.38022813688213,293.315,0,0.492,0.68,0,0,0.222,128.32,-10.542,0.0526,0.000225,0.398,0
1258,The Weeknd,Moth To A Flame (with The Weeknd) - Extended Mix,Moth To A Flame,2022-01-04,59.38022813688213,298.75,0,0.705,0.643,0,0,0.223,119.987,-8.766,0.136,0.000605,0.000831,0
1259,The Weeknd,One Right Now (with The Weeknd),One Right Now,2021-11-05,59.38022813688213,193.506,1,0.687,0.781,1,1,0.688,97.014,-4.806,0.0755,0.0,0.0361,0
1260,The Weeknd,Hurricane,Hurricane,2021-08-27,47.0,238.182,0,0.477,0.566,0,1,0.361,78.293,-6.521,0.127,0.0,0.0344,0
1261,The Weeknd,Die For It (ft. Nas),Die For It (ft. Nas),2021-08-26,59.38022813688213,199.886,1,0.689,0.487,5,0,0.215,97.043,-9.585,0.428,0.0,0.371,0
1262,The Weeknd,Take My Breath - Single Version,Take My Breath,2021-08-06,64.0,220.196,0,0.748,0.74,8,1,0.518,121.004,-6.01,0.101,2.18e-05,0.0107,0
1263,The Weeknd,Take My Breath - Single Version,Take My Breath,2021-08-05,64.0,220.196,0,0.747,0.739,8,1,0.523,120.996,-6.008,0.101,2.22e-05,0.0106,0
1264,The Weeknd,Take My Breath - Instrumental,Take My Breath,2021-08-05,28.0,220.246,0,0.681,0.696,10,0,0.205,120.977,-8.629,0.115,0.783,0.00377,0
1265,The Weeknd,Take My Breath - Extended Version,Take My Breath,2021-08-05,39.0,351.21,0,0.703,0.754,10,0,0.402,121.009,-7.035,0.0941,0.00237,0.0118,0
1266,The Weeknd,Better Believe,Better Believe,2021-07-22,59.38022813688213,206.629,1,0.797,0.573,0,1,0.445,124.995,-7.85,0.144,0.0,0.159,0
1267,The Weeknd,You Right,You Right,2021-06-24,59.38022813688213,186.173,1,0.828,0.621,8,1,0.436,128.986,-6.414,0.0845,0.00233,0.0164,0
1268,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),Save Your Tears (Remix),2021-04-23,78.0,191.013,0,0.65,0.825,0,1,0.593,118.091,-4.645,0.0936,2.44e-05,0.0215,0
1269,The Weeknd,Blinding Lights (with ROSALÍA) - Remix,Blinding Lights (Remix),2020-12-04,54.0,216.123,0,0.49,0.694,5,0,0.249,170.903,-5.793,0.0946,4.62e-05,0.0133,0
1270,The Weeknd,Christmas Blues (with The Weeknd),Christmas Blues (with The Weeknd),2020-11-26,59.38022813688213,205.159,0,0.651,0.415,10,1,0.178,125.013,-8.722,0.124,1.56e-06,0.452,0
1271,The Weeknd,Hawái - Remix,Hawái (Remix),2020-11-05,59.38022813688213,200.481,0,0.766,0.788,6,0,0.609,179.984,-3.128,0.142,5.81e-06,0.105,0
1272,The Weeknd,In Your Eyes (feat. Kenny G) - Remix,In Your Eyes (Remix),2020-10-16,47.0,256.551,0,0.606,0.786,7,0,0.525,99.969,-3.854,0.0725,9.46e-05,0.00229,0
1273,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",2014-12-23,73.0,252.226,0,0.659,0.381,2,0,0.426,119.844,-5.922,0.0972,0.0,0.385,0
1274,The Weeknd,Wanderlust - Pharrell Remix,Wanderlust,2014-06-13,41.0,305.693,0,0.744,0.598,1,0,0.479,116.007,-7.475,0.104,0.00174,0.101,0
1275,The Weeknd,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",2014-06-10,59.38022813688213,242.983,1,0.805,0.33,1,0,0.211,121.97,-8.712,0.105,0.0,0.22,0
1276,The Weeknd,Wanderlust - Steve Pitron & Max Sanna Club Mix,Wanderlust (Remixes),2014-05-19,23.0,398.536,0,0.734,0.702,1,0,0.551,123.011,-5.991,0.0928,0.112,0.000515,0
1277,The Weeknd,Wanderlust - Steve Pitron & Max Sanna Radio Edit,Wanderlust (Remixes),2014-05-19,24.0,227.804,0,0.604,0.893,6,0,0.616,122.994,-5.102,0.781,0.00614,0.00107,0
1278,The Weeknd,Wanderlust - Clean Bandit Remix,Wanderlust (Remixes),2014-05-19,24.0,196.181,0,0.797,0.813,10,0,0.443,126.99,-6.82,0.337,0.00139,0.0438,0
1279,The Weeknd,Live For,Live For,2013-01-01,44.0,222.693,1,0.617,0.676,0,1,0.231,75.956,-7.652,0.113,0.0,0.539,0
1280,The Weeknd,Kiss Land,Kiss Land,2013-01-01,60.0,455.813,1,0.228,0.88,11,0,0.418,75.031,-5.682,0.0635,0.0,0.0628,0
1281,The Weeknd,Belong To The World,Belong To The World,2013-01-01,43.0,306.28,0,0.517,0.826,10,0,0.416,121.024,-6.924,0.139,9.63e-06,0.00262,0
1282,The Weeknd,Wicked Games,Wicked Games,2012-01-01,69.0,323.733,1,0.659,0.606,9,1,0.325,114.071,-5.204,0.359,3.27e-06,0.00984,0
1283,Post Malone,Don't Understand,AUSTIN (Bonus),2023-08-02,64.82530120481928,183.379,0,0.673,0.313,7,1,0.279,91.903,-7.629,0.104,1.84e-06,0.637,0
1284,Post Malone,Something Real,AUSTIN (Bonus),2023-08-02,67.0,205.287,1,0.433,0.777,11,0,0.247,135.335,-5.105,0.366,0.0,0.000263,0
1285,Post Malone,Chemical,AUSTIN (Bonus),2023-08-02,81.0,183.41,1,0.493,0.907,2,1,0.386,169.948,-4.698,0.109,0.0,0.00108,1
1286,Post Malone,Novacandy,AUSTIN (Bonus),2023-08-02,63.0,197.287,1,0.402,0.723,1,0,0.0922,155.053,-5.067,0.176,0.0,0.0358,0
1287,Post Malone,Mourning,AUSTIN (Bonus),2023-08-02,68.0,147.819,1,0.598,0.655,9,1,0.242,74.013,-4.568,0.284,0.0,0.0849,0
1288,Post Malone,Too Cool To Die,AUSTIN (Bonus),2023-08-02,66.0,204.952,1,0.582,0.749,0,1,0.433,106.999,-5.524,0.113,0.0,0.00375,0
1289,Post Malone,Sign Me Up,AUSTIN (Bonus),2023-08-02,64.0,198.937,1,0.501,0.85,0,1,0.416,145.834,-4.591,0.347,0.0,1.92e-05,0
1290,Post Malone,Socialite,AUSTIN (Bonus),2023-08-02,62.0,199.021,1,0.545,0.712,2,1,0.209,90.902,-5.656,0.357,0.0,0.0302,0
1291,Post Malone,Overdrive,AUSTIN (Bonus),2023-08-02,69.0,147.679,0,0.555,0.729,1,1,0.482,139.864,-5.062,0.347,0.000139,0.000374,0
1292,Post Malone,Speedometer,AUSTIN (Bonus),2023-08-02,61.0,162.103,0,0.702,0.848,7,1,0.632,113.922,-7.658,0.32,0.00424,0.00663,0
1293,Post Malone,Hold My Breath,AUSTIN (Bonus),2023-08-02,55.0,208.904,0,0.419,0.286,3,1,0.173,120.076,-7.496,0.127,9.58e-06,0.532,0
1294,Post Malone,Enough Is Enough,AUSTIN (Bonus),2023-08-02,72.0,165.175,1,0.491,0.748,0,1,0.379,165.996,-5.019,0.106,0.0,0.0128,0
1295,Post Malone,Texas Tea,AUSTIN (Bonus),2023-08-02,57.0,139.36,1,0.566,0.578,2,1,0.37,79.941,-6.021,0.196,2.36e-05,0.00186,0
1296,Post Malone,Buyer Beware,AUSTIN (Bonus),2023-08-02,57.0,173.481,1,0.643,0.815,7,0,0.406,119.943,-4.316,0.161,0.0,0.0315,0
1297,Post Malone,Landmine,AUSTIN (Bonus),2023-08-02,58.0,184.607,0,0.315,0.559,8,1,0.206,171.872,-6.995,0.135,0.000348,0.0384,0
1298,Post Malone,Green Thumb,AUSTIN (Bonus),2023-08-02,55.0,159.406,0,0.442,0.238,7,1,0.262,86.728,-7.884,0.12,0.0,0.741,0
1299,Post Malone,Laugh It Off,AUSTIN (Bonus),2023-08-02,60.0,246.503,1,0.494,0.54,9,1,0.248,152.115,-5.807,0.0792,1.05e-06,0.0141,0
1300,Post Malone,Joy,AUSTIN (Bonus),2023-08-02,60.0,287.428,0,0.544,0.553,7,1,0.0805,111.946,-8.229,0.232,0.0128,0.0246,0
1301,Post Malone,Don't Understand,AUSTIN,2023-07-28,64.82530120481928,183.379,0,0.673,0.313,7,1,0.279,91.903,-7.629,0.104,1.84e-06,0.637,0
1302,Post Malone,Something Real,AUSTIN,2023-07-28,67.0,205.287,1,0.433,0.777,11,0,0.247,135.335,-5.105,0.366,0.0,0.000263,0
1303,Post Malone,Chemical,AUSTIN,2023-07-28,81.0,183.41,1,0.493,0.907,2,1,0.386,169.948,-4.698,0.109,0.0,0.00108,1
1304,Post Malone,Novacandy,AUSTIN,2023-07-28,63.0,197.287,1,0.402,0.723,1,0,0.0922,155.053,-5.067,0.176,0.0,0.0358,0
1305,Post Malone,Mourning,AUSTIN,2023-07-28,68.0,147.819,1,0.598,0.655,9,1,0.242,74.013,-4.568,0.284,0.0,0.0849,0
1306,Post Malone,Too Cool To Die,AUSTIN,2023-07-28,66.0,204.952,1,0.582,0.749,0,1,0.433,106.999,-5.524,0.113,0.0,0.00375,0
1307,Post Malone,Sign Me Up,AUSTIN,2023-07-28,64.0,198.937,1,0.501,0.85,0,1,0.416,145.834,-4.591,0.347,0.0,1.92e-05,0
1308,Post Malone,Socialite,AUSTIN,2023-07-28,62.0,199.021,1,0.545,0.712,2,1,0.209,90.902,-5.656,0.357,0.0,0.0302,0
1309,Post Malone,Overdrive,AUSTIN,2023-07-28,69.0,147.679,0,0.555,0.729,1,1,0.482,139.864,-5.062,0.347,0.000139,0.000374,0
1310,Post Malone,Speedometer,AUSTIN,2023-07-28,61.0,162.103,0,0.702,0.848,7,1,0.632,113.922,-7.658,0.32,0.00424,0.00663,0
1311,Post Malone,Hold My Breath,AUSTIN,2023-07-28,55.0,208.904,0,0.419,0.286,3,1,0.173,120.076,-7.496,0.127,9.58e-06,0.532,0
1312,Post Malone,Enough Is Enough,AUSTIN,2023-07-28,72.0,165.175,1,0.491,0.748,0,1,0.379,165.996,-5.019,0.106,0.0,0.0128,0
1313,Post Malone,Texas Tea,AUSTIN,2023-07-28,57.0,139.36,1,0.566,0.578,2,1,0.37,79.941,-6.021,0.196,2.36e-05,0.00186,0
1314,Post Malone,Buyer Beware,AUSTIN,2023-07-28,57.0,173.481,1,0.643,0.815,7,0,0.406,119.943,-4.316,0.161,0.0,0.0315,0
1315,Post Malone,Landmine,AUSTIN,2023-07-28,58.0,184.607,0,0.315,0.559,8,1,0.206,171.872,-6.995,0.135,0.000348,0.0384,0
1316,Post Malone,Green Thumb,AUSTIN,2023-07-28,55.0,159.406,0,0.442,0.238,7,1,0.262,86.728,-7.884,0.12,0.0,0.741,0
1317,Post Malone,Laugh It Off,AUSTIN,2023-07-28,60.0,246.503,1,0.494,0.54,9,1,0.248,152.115,-5.807,0.0792,1.05e-06,0.0141,0
1318,Post Malone,White Iverson,The Diamond Collection (Deluxe),2023-04-21,76.0,256.531,1,0.677,0.582,7,1,0.304,130.056,-7.137,0.0782,0.0,0.282,0
1319,Post Malone,Congratulations (feat. Quavo),The Diamond Collection (Deluxe),2023-04-21,42.0,220.285,1,0.631,0.83,6,1,0.47,122.983,-3.751,0.252,0.0,0.205,0
1320,Post Malone,I Fall Apart,The Diamond Collection (Deluxe),2023-04-21,77.0,223.35,1,0.564,0.541,8,0,0.267,143.947,-5.258,0.204,0.0,0.0754,0
1321,Post Malone,rockstar (feat. 21 Savage),The Diamond Collection (Deluxe),2023-04-21,82.0,218.146,1,0.592,0.53,5,0,0.13,159.604,-6.045,0.129,0.000168,0.117,1
1322,Post Malone,Psycho (feat. Ty Dolla $ign),The Diamond Collection (Deluxe),2023-04-21,76.0,221.446,1,0.746,0.558,8,1,0.423,139.972,-8.027,0.113,0.0,0.562,0
1323,Post Malone,Better Now,The Diamond Collection (Deluxe),2023-04-21,80.0,231.261,1,0.68,0.578,10,1,0.365,145.025,-5.875,0.135,0.0,0.328,0
1324,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,The Diamond Collection (Deluxe),2023-04-21,85.0,157.559,0,0.746,0.523,2,1,0.921,90.0,-4.384,0.0701,0.0,0.563,1
1325,Post Malone,Circles,The Diamond Collection (Deluxe),2023-04-21,86.0,215.277,0,0.703,0.768,0,1,0.558,120.013,-3.492,0.0893,0.00238,0.228,1
1326,Post Malone,Chemical,The Diamond Collection (Deluxe),2023-04-21,81.0,184.013,1,0.502,0.881,2,1,0.383,169.964,-4.854,0.103,0.0,0.00151,1
1327,Post Malone,Go Flex,The Diamond Collection (Deluxe),2023-04-21,76.0,179.602,1,0.663,0.5,5,1,0.154,81.975,-8.111,0.0706,0.0,0.189,0
1328,Post Malone,Candy Paint,The Diamond Collection (Deluxe),2023-04-21,75.0,227.537,1,0.663,0.661,4,1,0.405,180.069,-5.838,0.0744,0.0,0.623,0
1329,Post Malone,Stay,The Diamond Collection (Deluxe),2023-04-21,72.0,204.43,1,0.397,0.453,5,1,0.356,85.569,-6.001,0.122,0.0,0.422,0
1330,Post Malone,Wow.,The Diamond Collection (Deluxe),2023-04-21,81.0,149.506,1,0.833,0.554,11,0,0.417,99.973,-7.194,0.103,1.14e-06,0.127,1
1331,Post Malone,Goodbyes (feat. Young Thug),The Diamond Collection (Deluxe),2023-04-21,77.0,174.842,1,0.593,0.637,5,1,0.15,150.163,-3.767,0.102,0.0,0.415,0
1332,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),The Diamond Collection (Deluxe),2023-04-21,75.0,229.579,0,0.491,0.818,1,0,0.253,140.006,-2.269,0.139,0.0,0.121,0
1333,Post Malone,I Like You (A Happier Song) (with Doja Cat),The Diamond Collection (Deluxe),2023-04-21,80.0,192.84,1,0.734,0.705,5,1,0.484,100.961,-5.183,0.118,0.0,0.105,0
1334,Post Malone,One Right Now (with The Weeknd),The Diamond Collection (Deluxe),2023-04-21,71.0,192.721,1,0.684,0.794,1,1,0.693,97.015,-4.326,0.085,0.0,0.0404,0
1335,Post Malone,Feeling Whitney,The Diamond Collection (Deluxe),2023-04-21,71.0,257.277,1,0.46,0.226,0,1,0.235,79.79,-12.638,0.299,2.62e-06,0.83,0
1336,Post Malone,Reputation,Twelve Carat Toothache (Deluxe),2022-06-07,60.0,248.177,1,0.314,0.439,2,1,0.364,180.119,-5.726,0.181,0.0,0.671,0
1337,Post Malone,Cooped Up (with Roddy Ricch),Twelve Carat Toothache (Deluxe),2022-06-07,67.0,185.857,1,0.669,0.773,0,1,0.377,93.923,-5.619,0.113,0.0,0.038,0
1338,Post Malone,Lemon Tree,Twelve Carat Toothache (Deluxe),2022-06-07,63.0,243.486,1,0.611,0.584,11,0,0.181,116.106,-6.897,0.432,0.0,0.083,0
1339,Post Malone,Wrapped Around Your Finger,Twelve Carat Toothache (Deluxe),2022-06-07,68.0,193.565,0,0.744,0.628,2,1,0.539,119.966,-5.435,0.317,0.0,0.0493,0
1340,Post Malone,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache (Deluxe),2022-06-07,80.0,192.84,1,0.733,0.67,5,1,0.472,100.964,-6.009,0.121,0.0,0.121,0
1341,Post Malone,I Cannot Be (A Sadder Song) (with Gunna),Twelve Carat Toothache (Deluxe),2022-06-07,62.0,169.824,1,0.517,0.668,1,1,0.646,79.782,-6.012,0.407,0.0,0.0712,0
1342,Post Malone,Insane,Twelve Carat Toothache (Deluxe),2022-06-07,57.0,169.66,1,0.645,0.671,10,0,0.365,82.546,-7.208,0.11,8e-06,0.0597,0
1343,Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),Twelve Carat Toothache (Deluxe),2022-06-07,55.0,183.816,1,0.475,0.569,4,0,0.0395,108.007,-7.073,0.232,0.00129,0.037,0
1344,Post Malone,Wasting Angels (with The Kid LAROI),Twelve Carat Toothache (Deluxe),2022-06-07,63.0,243.158,0,0.583,0.43,9,1,0.367,84.967,-7.748,0.0867,0.0,0.801,0
1345,Post Malone,Euthanasia,Twelve Carat Toothache (Deluxe),2022-06-07,51.0,145.795,1,0.301,0.303,4,1,0.0384,141.997,-12.39,0.0979,0.031,0.177,0
1346,Post Malone,When I’m Alone,Twelve Carat Toothache (Deluxe),2022-06-07,57.0,195.11,0,0.485,0.656,10,0,0.106,140.107,-6.121,0.155,0.0,0.0346,0
1347,Post Malone,Waiting For A Miracle,Twelve Carat Toothache (Deluxe),2022-06-07,48.0,141.851,1,0.491,0.278,6,1,0.0718,127.136,-11.29,0.111,1.99e-06,0.8,0
1348,Post Malone,One Right Now (with The Weeknd),Twelve Carat Toothache (Deluxe),2022-06-07,71.0,192.721,1,0.682,0.764,1,1,0.701,97.023,-5.411,0.103,0.0,0.0363,0
1349,Post Malone,"New Recording 12, Jan 3, 2020",Twelve Carat Toothache (Deluxe),2022-06-07,44.0,92.718,0,0.477,0.162,9,1,0.211,106.144,-15.34,0.179,0.000299,0.927,0
1350,Post Malone,Waiting For Never,Twelve Carat Toothache (Deluxe),2022-06-07,65.0,196.986,1,0.593,0.834,10,1,0.555,151.944,-3.738,0.191,0.0,0.115,0
1351,Post Malone,Hateful,Twelve Carat Toothache (Deluxe),2022-06-07,56.0,178.16,1,0.535,0.724,6,0,0.179,147.083,-5.498,0.0782,0.0,0.0281,0
1352,Post Malone,Reputation,Twelve Carat Toothache,2022-06-03,60.0,248.177,1,0.314,0.439,2,1,0.364,180.119,-5.726,0.181,0.0,0.671,0
1353,Post Malone,Cooped Up (with Roddy Ricch),Twelve Carat Toothache,2022-06-03,67.0,185.857,1,0.669,0.773,0,1,0.377,93.923,-5.619,0.113,0.0,0.038,0
1354,Post Malone,Lemon Tree,Twelve Carat Toothache,2022-06-03,63.0,243.486,1,0.611,0.584,11,0,0.181,116.106,-6.897,0.432,0.0,0.083,0
1355,Post Malone,Wrapped Around Your Finger,Twelve Carat Toothache,2022-06-03,68.0,193.565,0,0.744,0.628,2,1,0.539,119.966,-5.435,0.317,0.0,0.0493,0
1356,Post Malone,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,2022-06-03,80.0,192.84,1,0.733,0.67,5,1,0.472,100.964,-6.009,0.121,0.0,0.121,0
1357,Post Malone,I Cannot Be (A Sadder Song) (with Gunna),Twelve Carat Toothache,2022-06-03,62.0,169.824,1,0.517,0.668,1,1,0.646,79.782,-6.012,0.407,0.0,0.0712,0
1358,Post Malone,Insane,Twelve Carat Toothache,2022-06-03,57.0,169.66,1,0.645,0.671,10,0,0.365,82.546,-7.208,0.11,8e-06,0.0597,0
1359,Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),Twelve Carat Toothache,2022-06-03,55.0,183.816,1,0.475,0.569,4,0,0.0395,108.007,-7.073,0.232,0.00129,0.037,0
1360,Post Malone,Wasting Angels (with The Kid LAROI),Twelve Carat Toothache,2022-06-03,63.0,243.158,0,0.583,0.43,9,1,0.367,84.967,-7.748,0.0867,0.0,0.801,0
1361,Post Malone,Euthanasia,Twelve Carat Toothache,2022-06-03,51.0,145.795,1,0.301,0.303,4,1,0.0384,141.997,-12.39,0.0979,0.031,0.177,0
1362,Post Malone,When I’m Alone,Twelve Carat Toothache,2022-06-03,57.0,195.11,0,0.485,0.656,10,0,0.106,140.107,-6.121,0.155,0.0,0.0346,0
1363,Post Malone,Waiting For A Miracle,Twelve Carat Toothache,2022-06-03,48.0,141.851,1,0.491,0.278,6,1,0.0718,127.136,-11.29,0.111,1.99e-06,0.8,0
1364,Post Malone,One Right Now (with The Weeknd),Twelve Carat Toothache,2022-06-03,71.0,192.721,1,0.682,0.764,1,1,0.701,97.023,-5.411,0.103,0.0,0.0363,0
1365,Post Malone,"New Recording 12, Jan 3, 2020",Twelve Carat Toothache,2022-06-03,44.0,92.718,0,0.477,0.162,9,1,0.211,106.144,-15.34,0.179,0.000299,0.927,0
1366,Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,2019-09-06,64.82530120481928,156.266,0,0.405,0.646,4,0,0.17,130.218,-3.206,0.103,0.0,0.331,0
1367,Post Malone,Saint-Tropez,Hollywood's Bleeding,2019-09-06,69.0,150.866,1,0.617,0.684,0,1,0.295,132.113,-3.618,0.104,0.0,0.0545,0
1368,Post Malone,Enemies (feat. DaBaby),Hollywood's Bleeding,2019-09-06,66.0,196.76,1,0.542,0.674,6,1,0.667,76.388,-4.169,0.0955,0.0,0.0588,0
1369,Post Malone,Allergic,Hollywood's Bleeding,2019-09-06,61.0,156.893,1,0.664,0.741,0,1,0.569,144.968,-3.694,0.345,3.02e-05,0.154,0
1370,Post Malone,A Thousand Bad Times,Hollywood's Bleeding,2019-09-06,64.0,221.173,1,0.633,0.733,6,1,0.31,159.045,-3.496,0.111,1.23e-05,0.109,0
1371,Post Malone,Circles,Hollywood's Bleeding,2019-09-06,86.0,215.28,0,0.695,0.763,0,1,0.551,120.042,-3.497,0.0863,0.00242,0.189,1
1372,Post Malone,Die For Me (feat. Future & Halsey),Hollywood's Bleeding,2019-09-06,69.0,245.266,1,0.606,0.66,0,1,0.446,145.108,-2.847,0.211,0.0,0.19,0
1373,Post Malone,On The Road (feat. Meek Mill & Lil Baby),Hollywood's Bleeding,2019-09-06,67.0,218.32,1,0.441,0.737,7,1,0.22,112.93,-5.053,0.102,0.0,0.059,0
1374,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,2019-09-06,75.0,229.573,0,0.498,0.8,1,0,0.272,139.918,-2.665,0.147,0.0,0.0903,0
1375,Post Malone,I'm Gonna Be,Hollywood's Bleeding,2019-09-06,64.82530120481928,200.68,1,0.746,0.559,5,1,0.368,117.938,-4.008,0.148,0.0,0.705,0
1376,Post Malone,Staring At The Sun (feat. SZA),Hollywood's Bleeding,2019-09-06,66.0,168.28,1,0.724,0.772,6,0,0.347,95.073,-4.389,0.308,0.0,0.248,0
1377,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,2019-09-06,85.0,157.56,0,0.755,0.522,2,1,0.925,89.96,-4.368,0.0685,0.0,0.533,1
1378,Post Malone,Internet,Hollywood's Bleeding,2019-09-06,57.0,123.386,1,0.398,0.489,0,1,0.196,73.987,-6.071,0.103,0.0,0.841,0
1379,Post Malone,Goodbyes (feat. Young Thug),Hollywood's Bleeding,2019-09-06,77.0,174.853,1,0.547,0.653,5,1,0.163,150.097,-3.875,0.103,0.0,0.456,0
1380,Post Malone,Myself,Hollywood's Bleeding,2019-09-06,61.0,158.12,1,0.549,0.701,0,1,0.398,82.023,-4.234,0.242,0.0,0.1,0
1381,Post Malone,I Know,Hollywood's Bleeding,2019-09-06,65.0,141.413,1,0.666,0.601,1,1,0.262,102.945,-5.671,0.112,0.0,0.501,0
1382,Post Malone,Wow.,Hollywood's Bleeding,2019-09-06,81.0,149.546,1,0.829,0.538,11,0,0.389,99.952,-7.359,0.103,1.88e-06,0.137,1
1383,Post Malone,Paranoid,beerbongs & bentleys,2018-04-27,63.0,221.786,0,0.62,0.535,0,1,0.25,159.872,-5.428,0.167,2.46e-05,0.038,0
1384,Post Malone,Spoil My Night (feat. Swae Lee),beerbongs & bentleys,2018-04-27,64.0,194.56,1,0.671,0.716,1,1,0.238,160.986,-2.714,0.106,2.23e-05,0.341,0
1385,Post Malone,Rich & Sad,beerbongs & bentleys,2018-04-27,66.0,206.453,1,0.596,0.571,2,1,0.282,152.132,-4.997,0.0969,0.0,0.201,0
1386,Post Malone,Zack And Codeine,beerbongs & bentleys,2018-04-27,60.0,204.36,1,0.738,0.824,5,0,0.386,138.033,-5.165,0.132,0.0,0.148,0
1387,Post Malone,Takin' Shots,beerbongs & bentleys,2018-04-27,59.0,216.746,1,0.763,0.621,0,1,0.596,120.049,-6.241,0.464,0.0,0.609,0
